2017-09-21 11:20:51.563 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 11:20:51.563 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 11:20:52.045 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 11:20:52.064 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 11:20:52.086 INFO  [ModuleRegistry-8] - Module STARTED
2017-09-21 11:21:34.903 INFO  [ModuleRegistry-8] - 
2017-09-21 11:21:34.904 INFO  [ModuleRegistry-8] - *************************************************
2017-09-21 11:21:34.904 INFO  [ModuleRegistry-8] - SensorHub Restarted
2017-09-21 11:21:34.904 INFO  [ModuleRegistry-8] - Starting log for 'Motion - Northwest' [urn:osh:client:e4bc1957-a74a-485f-9317-b5f5646f6d1d]
2017-09-21 11:21:34.904 INFO  [ModuleRegistry-8] - Module INITIALIZING
2017-09-21 11:21:35.333 INFO  [ModuleRegistry-8] - Module INITIALIZED
2017-09-21 11:21:35.417 INFO  [ModuleRegistry-8] - Module STARTING
2017-09-21 11:21:35.534 INFO  [ModuleRegistry-8] - Module STARTED
